GO:0001207,histone displacement,676
GO:0046100,hypoxanthine metabolic process,3251 3251
GO:0046103,inosine biosynthetic process,100 100 100 51816 161823
GO:0046105,thymidine biosynthetic process,200895
GO:0010389,regulation of G2/M transition of mitotic cell cycle,983 1017 1063 1069 1453 1454 1639 1778 1781 3161 3320 4751 4957 5048 5108 5116 5347 5518 5566 5569 5577 6790 7277 7283 7531 7532 7840 7846 8481 8636 8655 9662 9702 9738 9793 9814 9928 10121 10142 10382 10383 10540 10733 10806 11064 11116 11190 11258 22897 22919 22974 22981 22994 22995 23332 23354 27133 54801 54820 54930 55125 55142 55559 55722 55755 55835 79441 79621 79959 80169 80184 80254 80321 84131 85417 93323 95681 115106 121441 203068
GO:0048859,formation of anatomical boundary,4089 4838 6469 9573
GO:0048858,cell projection morphogenesis,10763 11252
GO:0002019,regulation of renal output by angiotensin,183 1636
GO:0002018,renin-angiotensin regulation of aldosterone production,183 185 186 5972
GO:0002017,regulation of blood volume by renal aldosterone,1585 3291
GO:0002016,regulation of blood volume by renin-angiotensin,183 1814
GO:0048857,neural nucleus development,3212
GO:0048856,anatomical structure development,2070 2138 2139 2140 3480 3643 3645 4593 4919 4920 4990 6495 6496 6997 6998 10736 11197 51162 51804 55997 80864 147912 221806 647589 653275
GO:0048850,hypophysis morphogenesis,5626 7474
GO:0002011,morphogenesis of an epithelial sheet,182 1605 3212 3214 6722 55327 64398 94134 284217
GO:0048852,diencephalon morphogenesis,5013
GO:1903457,lactate catabolic process,197257
GO:1903452,positive regulation of G1 to G0 transition,84440
GO:0009597,detection of virus,7098 10955 23586 64135 85364 256987
GO:0009595,detection of biotic stimulus,10392 64127 114548
GO:0009593,detection of chemical stimulus,10941 644168
GO:0009590,detection of gravity,50508 133060
GO:0009636,response to toxic substance,196 440 468 581 596 642 670 999 1019 1026 1066 1119 1147 1267 1572 1665 1728 1789 2052 2053 2074 2353 2560 2984 3746 4067 4155 4357 5037 5444 5445 5446 5595 5610 6335 6348 6351 6352 6529 6532 6722 7097 7274 7507 7782 8303 8683 9376 9963 10013 10202 10249 11093 11185 11254 23063 23256 23428 23657 26471 57165 57539 79849 83990 89872 115703 140803
GO:0033119,negative regulation of RNA splicing,5725 6207 6231 7009 9991 58155
GO:0032211,negative regulation of telomere maintenance via telomerase,3178 3183 3192 5394 6714 7013 7013 7014 7014 7014 25913 25913 26277 26277 54464 54552 54984 54984 55226 64282 65057 65057 65057 79991 79991 80119 80169 167227 100134934 100134934
GO:1905855,positive regulation of heparan sulfate binding,348
GO:0098869,cellular oxidant detoxification,213 241 348 847 1193 2168 2876 2877 2878 2879 2880 2882 2936 2938 2946 2950 2952 2954 3039 3040 3042 3043 3045 3046 3047 3048 3049 3050 3240 4025 4056 4257 4258 4259 5742 5743 6280 6415 7173 7295 7296 7837 8288 9446 9588 10549 10587 10935 11315 23530 25824 26034 27244 29914 50506 51714 51780 53905 55829 55937 64359 83667 83667 83667 84203 84293 84817 94241 114112 114757 119391 125336 127281 137902 140809 195827 257202 373156 389434 493869
GO:0098868,bone growth,3952 3953 55512
GO:0031293,membrane protein intracellular domain proteolysis,4790 4804 5663 5664 5970 6868 7040 7189 8720 23385 51107 51107 51360 51360 55851 56928 56928 81502 83464 84236 84236 84888 84888 162540
GO:0031291,Ran protein signal transduction,3837 29899
GO:0031290,retinal ganglion cell axon guidance,214 658 1946 2045 2047 2048 2049 3670 4897 5458 5459 5797 6092 6152 6585 8829 9353 9353 10505 64843
GO:0031297,replication fork processing,546 641 641 1025 1663 4796 5111 5888 5888 6419 7486 7486 7486 9984 10189 50485 50485 50485 51750 54465 54465 55159 57697 64710 84083 84083 84893 84893 146956 197342 201254 201254 201973 253714 259282 348654 378708 378708
GO:0031296,B cell costimulation,10673 51293 115650
GO:0031295,T cell costimulation,207 857 916 921 940 941 941 942 942 959 998 1326 1445 1493 1803 1947 1948 1949 2534 2885 3932 3956 4067 5058 5062 5063 5133 5170 5290 5295 5777 5781 5879 6363 6366 6714 7409 7525 8740 8764 8764 9402 10673 11126 11148 22914 23308 29126 29126 29126 29851 80380 80380 84433 115650 126259 151888 100133941 100528032
GO:1902491,negative regulation of sperm capacitation,5047
GO:1902490,regulation of sperm capacitation,6954
GO:0099116,tRNA 5'-end processing,9097 54974
GO:1902499,positive regulation of protein autoubiquitination,9112 120892
GO:0034724,DNA replication-independent nucleosome organization,11198
GO:0048278,vesicle docking,858 2054 6804 6809 6810 6811 6857 8417 8675 8676 8677 9482 10228 10640 11149 23673 51134 55014 65009 112755 203062 415117
GO:0035148,tube formation,4851 7422 9270 10018 10806 10806 54828 84913 153090
GO:0061855,negative regulation of neuroblast migration,6833
GO:0061857,endoplasmic reticulum stress-induced pre-emptive quality control,7415 7917
GO:0045109,intermediate filament organization,1674 1832 2670 3267 3849 3857 4534 4747 6469 7062 7431 10049 54474 54800 83481 83481 83481 112802 147183
GO:0045104,intermediate filament cytoskeleton organization,667 667 667 1452 1832 1861 2125 3850 3868 3875 4287 5339 5493 5894 8419 23336 23499 55914 83481 121391 286077 286887 645027
GO:0045105,intermediate filament polymerization or depolymerization,4747
GO:0045103,intermediate filament-based process,81493
GO:0140009,L-aspartate import across plasma membrane,6505 6507 6507
GO:0010189,vitamin E biosynthetic process,5360
GO:0030047,actin modification,11078 24142 84193
GO:0006805,xenobiotic metabolic process,9 10 13 26 95 196 218 314 405 670 874 1066 1544 1545 1548 1549 1551 1553 1553 1555 1555 1555 1557 1557 1558 1558 1559 1559 1562 1562 1564 1564 1564 1565 1565 1571 1571 1572 1572 1573 1573 1576 1577 1592 1645 1727 1728 1800 2052 2053 2326 2327 2327 2328 2678 2941 2950 3172 3326 4257 4258 4259 4835 5447 5742 6095 6097 6283 6799 6817 6818 7366 8574 8639 8824 8856 9049 9915 10249 10720 10728 10858 22952 22977 23491 27284 29785 54578 54600 54905 54905 54996 56603 57491 64757 80777 91703 113612 116285 119391 120227 134147 246181 348158
GO:0006807,nitrogen compound metabolic process,790 1373 4643 4817 11231 84159 148811
GO:0006801,superoxide metabolic process,1535 1536 1536 4688 4689 4843 6647 6647 6648 9644 9644 9644 9973 10811 50507 51167 51167 57580 83943 124056 285590 285590 375387 375387 653361 653361 654816 654817
GO:0006808,regulation of nitrogen utilization,581 596
GO:0006809,nitric oxide biosynthetic process,207 384 1545 1728 2643 2644 4842 4842 4843 4843 4846 4846 6095 6542 6697 23564
GO:0021914,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning,5992 7289 55764
GO:0019521,D-gluconate metabolic process,5226
GO:0070997,neuron death,867 6548 9481 9529 10135 10570 120892
GO:0070995,NADPH oxidation,2326 2327 8514
GO:0070994,detection of oxidative stress,9370
GO:0042904,9-cis-retinoic acid biosynthetic process,1543 8854 10170 64577
GO:0046092,deoxycytidine metabolic process,7084
GO:0042908,xenobiotic transport,4363 6513 8856 9429
GO:2000463,positive regulation of excitatory postsynaptic potential,784 1139 1742 1855 2185 2902 5590 5649 5728 5999 6804 7476 9378 9699 22871 22871 22941 22999 23316 50944 50944 54413 54434 57555 81832 85358 85358 112755
GO:0046900,tetrahydrofolylpolyglutamate metabolic process,8836
GO:2000466,negative regulation of glycogen (starch) synthase activity,2931 2932 51763
GO:2000467,positive regulation of glycogen (starch) synthase activity,2931 3481 9370 9852 648791
GO:2000464,positive regulation of astrocyte chemotaxis,729230
GO:2000465,regulation of glycogen (starch) synthase activity,89801
GO:1905146,lysosomal protein catabolic process,3920 84317 147007
GO:1905144,response to acetylcholine,1136 1139 1139 1141
GO:1905145,cellular response to acetylcholine,9475
GO:0010965,regulation of mitotic sister chromatid separation,7175
GO:1905143,eukaryotic translation initiation factor 2 complex assembly,8872
GO:1905149,positive regulation of smooth muscle hypertrophy,406952
GO:0070197,meiotic attachment of telomere to nuclear envelope,23353 145645 283129 283847 642636
GO:0070194,synaptonemal complex disassembly,3306 5347
GO:0070193,synaptonemal complex organization,7320
GO:0070192,chromosome organization involved in meiotic cell cycle,546 5888 10111 284071
GO:0070198,protein localization to chromosome; telomeric region,545 546 7014 7014 7520 8658 8658 26277 54386 54984 65057 65057 65057 80351 80351
GO:0032717,negative regulation of interleukin-8 production,408 671 3586 54106 56957 58509 406947
GO:0032715,negative regulation of interleukin-6 production,408 409 671 1445 2621 2629 3071 3082 3586 3586 5004 5777 6376 6504 7099 7124 7128 9655 9971 10365 11213 11213 26525 50943 54106 55829 79671 80149 84868 140885 197358 197358
GO:0032714,negative regulation of interleukin-5 production,7356 8288 50943 51176 51176 282618
GO:0032713,negative regulation of interleukin-4 production,7356 9308 50943 51176 51176 80762
GO:0032244,positive regulation of nucleoside transport,134
GO:0015833,peptide transport,6890 6890 6891 23457 23457 84976
GO:0007057,spindle assembly involved in female meiosis I,6790 26271
GO:0033044,regulation of chromosome organization,4137 81620 201161
GO:0033045,regulation of sister chromatid segregation,116028 116028
GO:0033594,response to hydroxyisoflavone,632 1956
GO:0033595,response to genistein,2155
GO:0033590,response to cobalamin,958 1956 4519 5970
GO:0033591,response to L-ascorbic acid,847 2950 3673 6678
GO:0033598,mammary gland epithelial cell proliferation,595 1051 1969 3398 5594 6778 8600 8945
GO:0033599,regulation of mammary gland epithelial cell proliferation,581 2876 3202 10522 90780
GO:1900535,palmitic acid biosynthetic process,11332 11332 26027 134526 344967
GO:0001573,ganglioside metabolic process,3696 54982
GO:0019388,galactose catabolic process,2582 2582 2582 2584 2592 2720 5236 5236 55276 283209
GO:0098597,observational learning,4763
GO:0060819,inactivation of X chromosome by genetic imprinting,10336 10336 84108 84333 84333
GO:0060817,inactivation of paternal X chromosome,63978
GO:0021966,corticospinal neuron axon guidance,6324
GO:0071577,zinc ion transmembrane transport,7226 7779 7780 7781 7782 7922 23516 23516 25800 27173 27173 29985 29986 55676 64924 91252 91252 91252 169026 201266
GO:0001782,B cell homeostasis,578 581 596 836 3071 4067 4208 5585 6654 10018 10673 23495 50943 54542 55012 55619 115650 124976 139818 149041 202309 407975
GO:0001783,B cell apoptotic process,578 581 1399 5585 8915 10018 10758 27242
GO:0001780,neutrophil homeostasis,301 4352 4522 5142 83700
GO:0001781,neutrophil apoptotic process,3569 338442
GO:0001787,natural killer cell proliferation,2000
GO:0016126,sterol biosynthetic process,1595 1717 3156 3930 6307 6309 6713 6713 7108 9023 10654 10682 10826 51422 51700 51706
GO:0016125,sterol metabolic process,1545 1581 1582 1583 1584 1585 1588 1589 1592 1593 1595 1595 2230 2232 3988 9420 10858 51302 56603 64801 84650 112812 285440 340665
GO:0016122,xanthophyll metabolic process,83875
GO:0016121,carotene catabolic process,53630 83875 83875
GO:0035787,cell migration involved in kidney development,57216
GO:0046469,platelet activating factor metabolic process,5048 7941
GO:0071548,response to dexamethasone,1373 1906 2056 2309 2629 2693 5111 5724 9076 387758
GO:0097720,calcineurin-mediated signaling,2494 2516 5530 5532 5533 6818
GO:0046464,acylglycerol catabolic process,11057 11057 11343 11343 26090 57406 57406
GO:1904914,negative regulation of establishment of protein-containing complex localization to telomere,7013
GO:0007032,endosome organization,1759 5289 5869 8878 8878 9101 9101 10228 10564 23317 23325 23325 25978 26276 29887 29911 51361 55004 55111 55300 55353 55361 55654 55823 57403 57617 57617 57679 57679 64400 79102 79156 84067 84376 144717 144717 149371 150368 150368 257364 259173 373509 374666 653145 653145 728113
GO:0007033,vacuole organization,4124 4693 9525 9896 27183 55823 57617 64601
GO:0007030,Golgi organization,400 738 998 1452 1453 2580 2801 2804 3064 3801 3998 3998 5205 5587 5861 5862 6836 8548 8548 8615 8729 8874 8934 9183 9183 9321 9382 9529 9712 9820 9919 9950 9950 10133 10565 10959 10959 10960 10972 11018 11113 11196 22796 22796 22878 23015 23122 23207 23207 23332 23345 23363 23423 25839 25839 25923 26003 26259 26259 27314 50999 51014 51112 51332 51332 51361 51501 54732 54732 54808 54808 54828 54943 55014 55204 55204 55300 55361 55666 55889 55968 57198 57531 57531 57584 60561 60684 64083 64083 64225 64689 64689 79659 79748 79895 81562 81671 83548 83548 83548 89866 91949 93643 120892 128637 128989 137886 146456 148229 165324 168620 222068 283768 283796 339122 342096 353376 399687 440270 643699 653061 653073 653075 653125 653641 653643 653720 728047 728498 729786 100132979 101059918 111240474
GO:0007031,peroxisome organization,215 215 5189 5189 5190 5190 5191 5192 5193 5195 5195 5824 5824 5825 5825 5828 8504 8799 8799 8800 9409 9409 11145 65084 83752 89866 111240474
GO:0007034,vacuolar transport,9114 29082 54602 79643 80762 92421 128866 245972 100307126
GO:0007035,vacuolar acidification,535 535 1657 6556 8992 9114 10312 23312 23545 25932 50617 51606 79641 155066 245972
GO:0032324,molybdopterin cofactor biosynthetic process,4337 4338 4338 9054 10243 10243 10243 10243 27304 51562 55034
GO:0007039,protein catabolic process in the vacuole,1358 10312
GO:0034982,mitochondrial protein processing,10730 10939 30968 91419 115209
GO:0034983,peptidyl-lysine deacetylation,9734 9759 10013 22933 23409 23410 23411 83933
GO:0071712,ER-associated misfolded protein catabolic process,1861 6048 6048 6388 7353 7415 7415 7917 23753 29954 55757 56886 79139 91445
GO:0071711,basement membrane organization,1282 1605 2620 3688 4320 4811 10653 22795 23768 55612 60626
GO:0035408,histone H3-T6 phosphorylation,5578 5579
GO:0030242,autophagy of peroxisome,5289 9821 22878 30849 91452
GO:0030241,skeletal muscle myosin thick filament assembly,4604 4606 4607 4629 7273 7273 8557 8736 9172 23363 127294 283284
GO:0030240,skeletal muscle thin filament assembly,58 70 4604 4606 4607 5629 7273 7273 8557 8736 9172 23363 56203 127294 283284
GO:0010455,positive regulation of cell fate commitment,25803 84504 406904 406905 406922 406923 406989 406990
GO:0071544,diphosphoinositol polyphosphate catabolic process,11165
GO:1903843,cellular response to arsenite ion,7415 79752 170506
GO:1903845,negative regulation of cellular response to transforming growth factor beta stimulus,1745 8837 407024 407025
GO:0120162,positive regulation of cold-induced thermogenesis,33 43 116 153 154 155 324 857 948 1051 1240 1376 1621 1666 1734 1778 2034 2104 2167 2171 2180 2271 2628 2697 2778 2827 2887 3033 3060 3297 3480 3565 3566 3596 3606 3662 3717 3934 3952 3953 4237 4849 5020 5021 5564 5565 5618 5746 6319 6588 6778 6850 7067 7253 7350 7351 7422 7840 7852 8473 8841 8864 8929 9370 9658 9927 10400 10891 10912 23028 23135 23175 26291 26580 50486 51043 51087 51094 51316 51393 51548 51738 55198 55818 56034 63976 64641 79054 79071 79602 79813 83401 115209 133522 283455 338557 729230
GO:1903847,regulation of aorta morphogenesis,406988 407024 407025
GO:1903849,positive regulation of aorta morphogenesis,1948 4851
GO:0033628,regulation of cell adhesion mediated by integrin,1398 1399 1942 1969 2046 4067 5294 5328 5328 5747 5781 9270 9404 54997
